uri	rel	start	end	start_en	end_en	label
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/ハンド	/c/ja/弄くる	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/て	/c/ja/弄くる	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/お手て	/c/ja/弄くる	/c/en/finger	/c/en/hand	2
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/お手_々	/c/ja/弄くる	/c/en/finger	/c/en/hand	3
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/お手_々	/c/ja/手の指	/c/en/finger	/c/en/hand	1
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/お手て	/c/ja/手の指	/c/en/finger	/c/en/hand	1
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/お手	/c/ja/弄くる	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/手の指	/c/ja/針	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/ハンド	/c/ja/手の指	/c/en/finger	/c/en/hand	2
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/手の指	/c/ja/手手	/c/en/finger	/c/en/hand	3
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/手_々	/c/ja/手の指	/c/en/finger	/c/en/hand	3
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/ヒトデ	/c/ja/手の指	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/人手	/c/ja/手の指	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/役	/c/ja/手の指	/c/en/finger	/c/en/hand	5
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/お手	/c/ja/指	/c/en/finger	/c/en/hand	2
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/手の指	/c/ja/海盤車	/c/en/finger	/c/en/hand	5
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/お手	/c/ja/手の指	/c/en/finger	/c/en/hand	3
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/お手て	/c/ja/フィンガー	/c/en/finger	/c/en/hand	2
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/ハンド	/c/ja/手指	/c/en/finger	/c/en/hand	2
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/手指	/c/ja/鈎	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/手指	/c/ja/海盤車	/c/en/finger	/c/en/hand	5
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/手手	/c/ja/手指	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/手_々	/c/ja/手指	/c/en/finger	/c/en/hand	2
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/役	/c/ja/手指	/c/en/finger	/c/en/hand	5
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/人手	/c/ja/手指	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/一本指	/c/ja/人手	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/ヒトデ	/c/ja/手指	/c/en/finger	/c/en/hand	5
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/て	/c/ja/手指	/c/en/finger	/c/en/hand	1
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/お手て	/c/ja/手指	/c/en/finger	/c/en/hand	1
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/お手_々	/c/ja/手指	/c/en/finger	/c/en/hand	1
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/お手	/c/ja/手指	/c/en/finger	/c/en/hand	3
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/手の指	/c/ja/鉤	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/手の指	/c/ja/鈎	/c/en/finger	/c/en/hand	4
/a/[/r/RelatedTo/,/c/en/finger/,/c/en/hand/]	/r/RelatedTo	/c/ja/手指	/c/ja/鉤	/c/en/finger	/c/en/hand	4
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/ものの本	/c/ja/几	/c/en/books	/c/en/desk	5
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/ものの本	/c/ja/デスク	/c/en/books	/c/en/desk	3
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/凶行	/c/ja/山	/c/en/murder	/c/en/crime	5
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/凶行	/c/ja/凶状	/c/en/murder	/c/en/crime	4
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/凶行	/c/ja/悪事	/c/en/murder	/c/en/crime	1
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/凶行	/c/ja/犯	/c/en/murder	/c/en/crime	3
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/凶行	/c/ja/犯罪	/c/en/murder	/c/en/crime	2
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/凶行	/c/ja/犯行	/c/en/murder	/c/en/crime	2
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/凶行	/c/ja/罪	/c/en/murder	/c/en/crime	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/エクリチュール	/c/ja/文庫	/c/en/literature	/c/en/library	4
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/凶行	/c/ja/罪悪	/c/en/murder	/c/en/crime	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/エクリチュール	/c/ja/蔵書	/c/en/literature	/c/en/library	4
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/エクリチュール	/c/ja/総書	/c/en/literature	/c/en/library	5
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/エクリチュール	/c/ja/書籍館	/c/en/literature	/c/en/library	5
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/エクリチュール	/c/ja/書斎	/c/en/literature	/c/en/library	5
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/エクリチュール	/c/ja/書庫	/c/en/literature	/c/en/library	5
/a/[/r/AtLocation/,/c/en/chimney/,/c/en/roof/]	/r/AtLocation	/c/ja/煙り出し	/c/ja/家根	/c/en/chimney	/c/en/roof	4
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/エクリチュール	/c/ja/ライブラリ	/c/en/literature	/c/en/library	4
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/ものの本	/c/ja/几案	/c/en/books	/c/en/desk	4
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/エクリチュール	/c/ja/書房	/c/en/literature	/c/en/library	2
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/凶行	/c/ja/兇行	/c/en/murder	/c/en/crime	3
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/クロゼット	/c/en/shoe	/c/en/closet	5
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/ものの本	/c/ja/勉強机	/c/en/books	/c/en/desk	2
/a/[/r/AtLocation/,/c/en/glasses/,/c/en/cupboard/]	/r/AtLocation	/c/ja/グラス	/c/ja/戸棚	/c/en/glasses	/c/en/cupboard	2
/a/[/r/AtLocation/,/c/en/glasses/,/c/en/cupboard/]	/r/AtLocation	/c/ja/メガネ	/c/ja/カップボード	/c/en/glasses	/c/en/cupboard	4
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/押入れ	/c/en/shoe	/c/en/closet	5
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/押込み	/c/en/shoe	/c/en/closet	5
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/納戸	/c/en/shoe	/c/en/closet	5
/a/[/r/AtLocation/,/c/en/glasses/,/c/en/cupboard/]	/r/AtLocation	/c/ja/グラス	/c/ja/食器棚	/c/en/glasses	/c/en/cupboard	2
/a/[/r/AtLocation/,/c/en/glasses/,/c/en/cupboard/]	/r/AtLocation	/c/ja/グラス	/c/ja/水屋	/c/en/glasses	/c/en/cupboard	4
/a/[/r/AtLocation/,/c/en/glasses/,/c/en/cupboard/]	/r/AtLocation	/c/ja/グラス	/c/ja/下駄箱	/c/en/glasses	/c/en/cupboard	5
/a/[/r/AtLocation/,/c/en/chimney/,/c/en/roof/]	/r/AtLocation	/c/ja/カミン	/c/ja/ルーフ	/c/en/chimney	/c/en/roof	4
/a/[/r/AtLocation/,/c/en/glasses/,/c/en/cupboard/]	/r/AtLocation	/c/ja/グラス	/c/ja/カップボード	/c/en/glasses	/c/en/cupboard	2
/a/[/r/AtLocation/,/c/en/chimney/,/c/en/roof/]	/r/AtLocation	/c/ja/カミン	/c/ja/家	/c/en/chimney	/c/en/roof	3
/a/[/r/AtLocation/,/c/en/chimney/,/c/en/roof/]	/r/AtLocation	/c/ja/カミン	/c/ja/家根	/c/en/chimney	/c/en/roof	5
/a/[/r/AtLocation/,/c/en/chimney/,/c/en/roof/]	/r/AtLocation	/c/ja/カミン	/c/ja/屋	/c/en/chimney	/c/en/roof	4
/a/[/r/AtLocation/,/c/en/chimney/,/c/en/roof/]	/r/AtLocation	/c/ja/カミン	/c/ja/屋根	/c/en/chimney	/c/en/roof	5
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/エクリチュール	/c/ja/叢書	/c/en/literature	/c/en/library	5
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/押入	/c/en/shoe	/c/en/closet	5
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/押し込み	/c/en/shoe	/c/en/closet	5
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/凶行	/c/ja/兇状	/c/en/murder	/c/en/crime	3
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/ものの本	/c/ja/卓用	/c/en/books	/c/en/desk	3
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/凶行	/c/ja/事犯	/c/en/murder	/c/en/crime	3
/a/[/r/UsedFor/,/c/en/fruit/,/c/en/eating/]	/r/UsedFor	/c/ja/賜物	/c/ja/頂戴	/c/en/fruit	/c/en/eating	4
/a/[/r/UsedFor/,/c/en/fruit/,/c/en/eating/]	/r/UsedFor	/c/ja/賜	/c/ja/頂戴	/c/en/fruit	/c/en/eating	2
/a/[/r/HasProperty/,/c/en/paper/,/c/en/crumpled/]	/r/HasProperty	/c/ja/論文	/c/ja/くしゃくしゃ	/c/en/paper	/c/en/crumpled	4
/a/[/r/HasProperty/,/c/en/paper/,/c/en/crumpled/]	/r/HasProperty	/c/ja/西洋紙	/c/ja/くしゃくしゃ	/c/en/paper	/c/en/crumpled	5
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/ものの本	/c/ja/卓	/c/en/books	/c/en/desk	3
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/ものの本	/c/ja/机	/c/en/books	/c/en/desk	3
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/戸棚	/c/en/shoe	/c/en/closet	3
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/ものの本	/c/ja/案	/c/en/books	/c/en/desk	2
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/クローゼット	/c/en/shoe	/c/en/closet	5
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/収納室	/c/en/shoe	/c/en/closet	5
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/収納家具	/c/en/shoe	/c/en/closet	5
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/収納庫	/c/en/shoe	/c/en/closet	4
/a/[/r/AtLocation/,/c/en/shoe/,/c/en/closet/]	/r/AtLocation	/c/ja/石づき	/c/ja/小部屋	/c/en/shoe	/c/en/closet	4
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/エクリチュール	/c/ja/図書館	/c/en/literature	/c/en/library	3
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/他殺	/c/ja/犯行	/c/en/murder	/c/en/crime	1
/a/[/r/HasProperty/,/c/en/paper/,/c/en/crumpled/]	/r/HasProperty	/c/ja/ぱあ	/c/ja/くしゃくしゃ	/c/en/paper	/c/en/crumpled	4
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文学	/c/ja/蔵書	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文学	/c/ja/図書館	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文学	/c/ja/文庫	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文学	/c/ja/書庫	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文学	/c/ja/書房	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文学	/c/ja/書斎	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文学	/c/ja/書籍館	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文学	/c/ja/総書	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/文献	/c/ja/デスク	/c/en/books	/c/en/desk	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文学	/c/ja/ライブラリ	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文献	/c/ja/ライブラリ	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/文献	/c/ja/几	/c/en/books	/c/en/desk	5
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/文献	/c/ja/几案	/c/en/books	/c/en/desk	5
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/文献	/c/ja/勉強机	/c/en/books	/c/en/desk	4
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/文献	/c/ja/卓	/c/en/books	/c/en/desk	4
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/文献	/c/ja/卓用	/c/en/books	/c/en/desk	5
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文献	/c/ja/叢書	/c/en/literature	/c/en/library	4
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文学	/c/ja/叢書	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/chimney/,/c/en/roof/]	/r/AtLocation	/c/ja/排気筒	/c/ja/屋根	/c/en/chimney	/c/en/roof	3
/a/[/r/UsedFor/,/c/en/fruit/,/c/en/eating/]	/r/UsedFor	/c/ja/果物	/c/ja/頂戴	/c/en/fruit	/c/en/eating	3
/a/[/r/AtLocation/,/c/en/lawn_mower/,/c/en/garage/]	/r/AtLocation	/c/ja/草刈り機	/c/ja/修理屋	/c/en/lawn_mower	/c/en/garage	4
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/リテラチュア	/c/ja/蔵書	/c/en/literature	/c/en/library	3
/a/[/r/HasProperty/,/c/en/paper/,/c/en/crumpled/]	/r/HasProperty	/c/ja/リポート	/c/ja/くしゃくしゃ	/c/en/paper	/c/en/crumpled	5
/a/[/r/UsedFor/,/c/en/fruit/,/c/en/eating/]	/r/UsedFor	/c/ja/木の実	/c/ja/頂戴	/c/en/fruit	/c/en/eating	5
/a/[/r/UsedFor/,/c/en/fruit/,/c/en/eating/]	/r/UsedFor	/c/ja/菓物	/c/ja/頂戴	/c/en/fruit	/c/en/eating	4
/a/[/r/UsedFor/,/c/en/fruit/,/c/en/eating/]	/r/UsedFor	/c/ja/菓	/c/ja/頂戴	/c/en/fruit	/c/en/eating	4
/a/[/r/AtLocation/,/c/en/lawn_mower/,/c/en/garage/]	/r/AtLocation	/c/ja/草刈り機	/c/ja/車庫	/c/en/lawn_mower	/c/en/garage	3
/a/[/r/AtLocation/,/c/en/lawn_mower/,/c/en/garage/]	/r/AtLocation	/c/ja/草刈り機	/c/ja/整備工場	/c/en/lawn_mower	/c/en/garage	5
/a/[/r/AtLocation/,/c/en/lawn_mower/,/c/en/garage/]	/r/AtLocation	/c/ja/草刈り機	/c/ja/ギャレージ	/c/en/lawn_mower	/c/en/garage	3
/a/[/r/AtLocation/,/c/en/chimney/,/c/en/roof/]	/r/AtLocation	/c/ja/排気筒	/c/ja/屋	/c/en/chimney	/c/en/roof	4
/a/[/r/UsedFor/,/c/en/fruit/,/c/en/eating/]	/r/UsedFor	/c/ja/木_ノ_実	/c/ja/頂戴	/c/en/fruit	/c/en/eating	5
/a/[/r/AtLocation/,/c/en/lawn_mower/,/c/en/garage/]	/r/AtLocation	/c/ja/草刈り機	/c/ja/ガレージ	/c/en/lawn_mower	/c/en/garage	3
/a/[/r/HasProperty/,/c/en/paper/,/c/en/crumpled/]	/r/HasProperty	/c/ja/紙	/c/ja/くしゃくしゃ	/c/en/paper	/c/en/crumpled	4
/a/[/r/HasProperty/,/c/en/paper/,/c/en/crumpled/]	/r/HasProperty	/c/ja/レポート	/c/ja/くしゃくしゃ	/c/en/paper	/c/en/crumpled	4
/a/[/r/AtLocation/,/c/en/chimney/,/c/en/roof/]	/r/AtLocation	/c/ja/排気筒	/c/ja/ルーフ	/c/en/chimney	/c/en/roof	4
/a/[/r/AtLocation/,/c/en/chimney/,/c/en/roof/]	/r/AtLocation	/c/ja/排気筒	/c/ja/家	/c/en/chimney	/c/en/roof	3
/a/[/r/AtLocation/,/c/en/chimney/,/c/en/roof/]	/r/AtLocation	/c/ja/排気筒	/c/ja/家根	/c/en/chimney	/c/en/roof	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文献	/c/ja/図書館	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文献	/c/ja/文庫	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文献	/c/ja/書庫	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/書物	/c/ja/案	/c/en/books	/c/en/desk	5
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文藝	/c/ja/文庫	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文藝	/c/ja/書庫	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文藝	/c/ja/書房	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文藝	/c/ja/書斎	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文藝	/c/ja/書籍館	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文藝	/c/ja/総書	/c/en/literature	/c/en/library	5
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文藝	/c/ja/蔵書	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/書物	/c/ja/机	/c/en/books	/c/en/desk	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文献	/c/ja/書房	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/書物	/c/ja/卓用	/c/en/books	/c/en/desk	3
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/書物	/c/ja/卓	/c/en/books	/c/en/desk	4
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/書物	/c/ja/勉強机	/c/en/books	/c/en/desk	3
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/書物	/c/ja/几案	/c/en/books	/c/en/desk	2
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/書物	/c/ja/几	/c/en/books	/c/en/desk	3
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/書物	/c/ja/デスク	/c/en/books	/c/en/desk	3
/a/[/r/HasProperty/,/c/en/paper/,/c/en/crumpled/]	/r/HasProperty	/c/ja/書付	/c/ja/くしゃくしゃ	/c/en/paper	/c/en/crumpled	5
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文藝	/c/ja/図書館	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文藝	/c/ja/叢書	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文藝	/c/ja/ライブラリ	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文芸	/c/ja/蔵書	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文献	/c/ja/書斎	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文献	/c/ja/書籍館	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/文献	/c/ja/机	/c/en/books	/c/en/desk	4
/a/[/r/AtLocation/,/c/en/books/,/c/en/desk/]	/r/AtLocation	/c/ja/文献	/c/ja/案	/c/en/books	/c/en/desk	5
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文献	/c/ja/総書	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文献	/c/ja/蔵書	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文芸	/c/ja/ライブラリ	/c/en/literature	/c/en/library	4
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文芸	/c/ja/叢書	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文芸	/c/ja/図書館	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文芸	/c/ja/文庫	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文芸	/c/ja/書庫	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文芸	/c/ja/書房	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文芸	/c/ja/書斎	/c/en/literature	/c/en/library	4
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文芸	/c/ja/書籍館	/c/en/literature	/c/en/library	2
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/文芸	/c/ja/総書	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/リテラチュア	/c/ja/総書	/c/en/literature	/c/en/library	5
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/リテラチュア	/c/ja/書籍館	/c/en/literature	/c/en/library	3
/a/[/r/AtLocation/,/c/en/literature/,/c/en/library/]	/r/AtLocation	/c/ja/リテラチュア	/c/ja/書斎	/c/en/literature	/c/en/library	3
/a/[/r/IsA/,/c/en/murder/,/c/en/crime/]	/r/IsA	/c/ja/兇行	/c/ja/兇状	/c/en/murder	/c/en/crime	3
